Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
5091,FENG,Communication Services,Internet Content & Information,NYSE,58.72,12,57,75,82
5092,GLBS,Industrials,Marine Shipping,NASDAQ,58.69,12,17,18,29
5093,OGEN,Healthcare,Biotechnology,NYSE MKT,58.66,12,11,29,24
5094,HRTX,Healthcare,Biotechnology,NASDAQ,58.65,12,14,75,7
5095,IDRA,Healthcare,Biotechnology,NASDAQ,58.63,12,40,30,29
5096,KBNT,Technology,Software—Application,NASDAQ,58.54,12,36,49,3
5097,CURI,Communication Services,Broadcasting,NASDAQ,58.45,12,18,5,5
5098,ZDGE,Technology,Software—Application,NYSE MKT,58.45,12,7,4,7
5099,BOLT,Healthcare,Biotechnology,NASDAQ,58.43,12,11,11,9
5100,MRIN,Technology,Software—Application,NASDAQ,58.43,12,8,14,20
5101,FRLN,Healthcare,Biotechnology,NASDAQ,58.41,12,17,15,11
5102,ATTO,Industrials,Specialty Business Services,NYSE,58.37,12,3,0,8
5103,API,Technology,Softwareâ€”Application,NASDAQ,58.28,12,11,2,7
5104,NVTA,Healthcare,Diagnostics & Research,NYSE,58.28,12,16,18,0
5105,EHTH,Financial Services,Insurance Brokers,NASDAQ,58.23,12,3,2,12
5106,DRRX,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,58.22,12,33,39,22
5107,UFI,Consumer Cyclical,Textile Manufacturing,NYSE,58.2,12,11,15,28
5108,IHT,Real Estate,REIT—Hotel & Motel,NYSE MKT,58.19,12,22,36,66
5109,HCI,Financial Services,Insurance—Property & Casualty,NYSE,58.16,12,16,17,41
5110,ICCM,Healthcare,Medical Care Facilities,NASDAQ,58.1,12,8,5,13
5111,MRUS,Healthcare,Biotechnology,NASDAQ,58.05,12,31,51,49
5112,OCGN,Healthcare,Biotechnology,NASDAQ,58.02,12,12,14,13
5113,CVAC,Healthcare,Biotechnology,NASDAQ,57.98,12,7,3,13
5114,DLPN,Communication Services,Entertainment,NASDAQ,57.96,12,14,31,12
5115,VUZI,Technology,Consumer Electronics,NASDAQ,57.94,12,17,59,44
5116,GAIA,Communication Services,Internet Content & Information,NASDAQ,57.92,12,13,6,20
5117,LKCO,Communication Services,Internet Content & Information,NASDAQ,57.92,12,5,1,18
5118,BWMX,Consumer Cyclical,Specialty Retail,NASDAQ,57.84,12,11,5,15
5119,FEDU,Consumer Defensive,Education & Training Services,NYSE,57.82,12,11,96,21
5120,TMC,Basic Materials,Other Industrial Metals & Mining,NASDAQ,57.81,12,16,16,7
5121,XBIT,Healthcare,Biotechnology,NASDAQ,57.8,12,10,5,16
5122,PLBY,Consumer Cyclical,Leisure,NASDAQ,57.74,12,7,1,5
5123,CARG,Communication Services,Internet Content & Information,NASDAQ,57.69,12,12,8,28
5124,SCOR,Communication Services,Internet Content & Information,NASDAQ,57.64,12,17,32,21
5125,FBIO,Healthcare,Biotechnology,NASDAQ,57.58,11,14,30,9
5126,DNA,Healthcare,Biotechnology,NYSE,57.57,11,21,28,9
5127,NAOV,Healthcare,Medical Devices,NASDAQ,57.54,11,8,10,32
5128,INDP,Healthcare,Biotechnology,NASDAQ,57.53,11,12,35,5
5129,LPRO,Financial Services,Credit Services,NASDAQ,57.52,11,10,11,8
5130,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,57.49,11,31,12,28
5131,LVO,Communication Services,Entertainment,NASDAQ,57.46,11,28,29,34
5132,TSHA,Healthcare,Biotechnology,NASDAQ,57.45,11,7,8,5
5133,SCWX,Technology,Software—Infrastructure,NASDAQ,57.42,11,16,16,29
5134,SFIX,Consumer Cyclical,Specialty Retail,NASDAQ,57.41,11,7,4,4
5135,BRMK,Real Estate,REIT—Mortgage,NYSE,57.39,11,21,34,39
5136,QS,Consumer Cyclical,Auto Parts,NYSE,57.38,11,9,33,10
5137,MCG,Consumer Cyclical,Lodging,NYSE,57.36,11,12,14,29
5138,VRME,Industrials,Security & Protection Services,NASDAQ,57.35,11,14,6,28
5139,OPTT,Industrials,Electrical Equipment & Parts,NYSE MKT,57.34,11,11,90,4
5140,RCAT,Technology,Software—Application,NASDAQ,57.31,11,14,41,71
5141,NDRA,Healthcare,Diagnostics & Research,NASDAQ,57.31,11,16,44,6
5142,CPHI,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE MKT,57.27,11,6,6,10
5143,BGS,Consumer Defensive,Packaged Foods,NYSE,57.26,11,13,21,54
5144,GSM,Basic Materials,Other Industrial Metals & Mining,NASDAQ,57.26,11,37,70,46
5145,LUMN,Communication Services,Telecom Services,NYSE,57.23,11,13,29,68
5146,ONTX,Healthcare,Biotechnology,NASDAQ,57.18,11,9,12,9
5147,EVCM,Technology,Software—Infrastructure,NASDAQ,57.17,11,12,77,21
5148,IINN,Healthcare,Medical Devices,NASDAQ,57.14,11,13,21,7
5149,SIFY,Communication Services,Telecom Services,NASDAQ,57.14,11,14,30,23
5150,PIXY,Industrials,Staffing & Employment Services,NASDAQ,57.1,11,10,3,6
5151,AKTX,Healthcare,Biotechnology,NASDAQ,57.05,11,5,8,30
5152,WKHS,Consumer Cyclical,Auto Manufacturers,NASDAQ,57.03,11,24,22,14
5153,UNAM,Financial Services,Insurance—Property & Casualty,NASDAQ,57.01,11,10,15,27
5154,GLT,Basic Materials,Paper & Paper Products,NYSE,56.81,11,6,3,16
5155,LIFE,Healthcare,Biotechnology,NASDAQ,56.79,11,12,22,9
5156,MGTA,Healthcare,Biotechnology,NASDAQ,56.77,11,21,31,2
5157,W,Consumer Cyclical,Internet Retail,NYSE,56.76,11,8,7,2
5158,BDTX,Healthcare,Biotechnology,NASDAQ,56.59,11,24,30,10
5159,SPRB,Healthcare,Biotechnology,NASDAQ,56.55,11,12,28,15
5160,LYFT,Technology,Software—Application,NASDAQ,56.48,11,10,15,4
5161,SYBX,Healthcare,Biotechnology,NASDAQ,56.48,11,11,17,8
5162,DESP,Consumer Cyclical,Travel Services,NYSE,56.48,11,17,28,27
5163,ALLT,Technology,Softwareâ€”Infrastructure,NASDAQ,56.46,11,22,7,11
5164,CGRN,Industrials,Specialty Industrial Machinery,NASDAQ,56.44,11,13,8,29
5165,ASAN,Technology,Softwareâ€”Application,NYSE,56.4,11,15,24,3
5166,ABSI,Healthcare,Biotechnology,NASDAQ,56.22,11,18,14,6
5167,EVGO,Consumer Cyclical,Specialty Retail,NASDAQ,56.21,11,18,66,33
5168,MOVE,Healthcare,Medical Devices,NASDAQ,56.18,11,25,82,38
5169,VEEE,Consumer Cyclical,Recreational Vehicles,NASDAQ,56.15,11,8,93,28
5170,ARTL,Healthcare,Biotechnology,NASDAQ,56.1,11,6,13,16
5171,OLMA,Healthcare,Biotechnology,NASDAQ,56.08,11,30,16,12
5172,DXYN,Consumer Cyclical,Textile Manufacturing,NASDAQ,56.05,11,8,4,7
5173,WOW,Communication Services,Entertainment,NYSE,56.0,11,13,45,63
5174,FHTX,Healthcare,Biotechnology,NASDAQ,55.99,11,15,12,70
5175,RAD,Healthcare,Pharmaceutical Retailers,NYSE,55.99,11,17,38,16
5176,DOMO,Technology,Software—Application,NASDAQ,55.96,11,6,5,12
5177,AMSC,Industrials,Specialty Industrial Machinery,NASDAQ,55.93,11,14,20,10
5178,AEI,Real Estate,Real Estateâ€”Development,NASDAQ,55.93,11,5,7,3
5179,NEPH,Healthcare,Medical Instruments & Supplies,NASDAQ,55.91,11,6,3,2
5180,AYTU,Healthcare,Biotechnology,NASDAQ,55.77,11,5,0,3
5181,SERA,Healthcare,Diagnostics & Research,NASDAQ,55.74,11,9,19,1
5182,QRTEA,Consumer Cyclical,Internet Retail,NASDAQ,55.72,11,5,6,14
5183,AIKI,Healthcare,Biotechnology,NASDAQ,55.7,10,15,48,20
5184,HEXO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,55.59,10,9,5,1
5185,BTCY,Healthcare,Medical Devices,NASDAQ,55.58,10,19,11,7
5186,AQN,Utilities,Utilitiesâ€”Renewable,NYSE,55.55,10,19,58,66
5187,BLI,Healthcare,Biotechnology,NASDAQ,55.55,10,13,4,9
5188,SLDB,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,55.54,10,9,13,3
5189,BFLY,Healthcare,Medical Devices,NYSE,55.53,10,18,91,11
5190,SVVC,Financial Services,Asset Management,NASDAQ,55.48,10,10,4,13
5191,AYRO,Consumer Cyclical,Auto Manufacturers,NASDAQ,55.42,10,9,12,9
5192,ZKIN,Basic Materials,Steel,NASDAQ,55.41,10,9,15,28
5193,GLDD,Industrials,Engineering & Construction,NASDAQ,55.39,10,13,16,65
5194,NERV,Healthcare,Biotechnology,NASDAQ,55.37,10,34,99,4
5195,EZGO,Consumer Cyclical,Recreational Vehicles,NASDAQ,55.34,10,6,4,8
5196,FEMY,Healthcare,Medical Instruments & Supplies,NASDAQ,55.32,10,9,14,8
5197,ADAG,Healthcare,Biotechnology,NASDAQ,55.31,10,6,2,3
5198,BYND,Consumer Defensive,Packaged Foods,NASDAQ,55.3,10,4,4,6
5199,VIRX,Healthcare,Biotechnology,NASDAQ,55.19,10,47,99,14
5200,PSNL,Healthcare,Diagnostics & Research,NASDAQ,55.17,10,6,10,2
5201,S,Technology,Software—Infrastructure,NYSE,55.12,10,13,24,15
5202,ADVM,Healthcare,Biotechnology,NASDAQ,55.07,10,14,30,20
5203,SSSS,Financial Services,Asset Management,NASDAQ,55.05,10,10,10,28
5204,MDGS,Healthcare,Medical Devices,NASDAQ,55.04,10,7,13,18
5205,TIRX,Financial Services,Insurance Brokers,NASDAQ,55.01,10,12,19,7
5206,SBEV,Consumer Defensive,Beverages—Brewers,NYSE MKT,54.91,10,8,84,86
5207,LNSR,Healthcare,Medical Devices,NASDAQ,54.89,10,18,37,62
5208,LEJU,Real Estate,Real Estate Services,NYSE,54.85,10,6,2,5
5209,LYRA,Healthcare,Biotechnology,NASDAQ,54.83,10,18,92,59
5210,ZIM,Industrials,Marine Shipping,NYSE,54.78,10,15,16,90
5211,AUTL,Healthcare,Biotechnology,NASDAQ,54.78,10,13,20,11
5212,VJET,Technology,Computer Hardware,NASDAQ,54.65,10,9,55,20
5213,GP,Consumer Cyclical,Auto Manufacturers,NASDAQ,54.64,10,12,7,6
5214,CS,Financial Services,Banks—Diversified,NYSE,54.58,10,18,17,29
5215,RBOT,Healthcare,Medical Devices,NYSE,54.57,10,24,21,15
5216,ADES,Industrials,Pollution & Treatment Controls,NASDAQ,54.55,10,8,10,35
5217,CCO,Communication Services,Advertising Agencies,NYSE,54.54,10,9,39,7
5218,HYZN,Consumer Cyclical,Auto Manufacturers,NASDAQ,54.53,10,12,2,14
5219,PTIX,Healthcare,Biotechnology,NASDAQ,54.51,10,18,14,21
5220,CDNA,Healthcare,Diagnostics & Research,NASDAQ,54.48,10,11,7,10
5221,NSPR,Healthcare,Medical Appliances & Equipment,NASDAQ,54.47,10,4,14,16
5222,UAVS,Industrials,Aerospace & Defense,NYSE MKT,54.41,10,14,10,7
5223,DM,Technology,Computer Hardware,NYSE,54.37,10,17,43,8
5224,KNTE,Healthcare,Biotechnology,NASDAQ,54.36,10,24,64,32
5225,LPCN,Healthcare,Biotechnology,NASDAQ,54.29,10,8,8,22
5226,ADV,Communication Services,Advertising Agencies,NASDAQ,54.27,10,10,3,18
5227,INVE,Technology,Computer Hardware,NASDAQ,54.25,10,15,38,30
5228,WKEY,Technology,Semiconductors,NASDAQ,54.15,10,7,6,5
5229,NOVN,Healthcare,Biotechnology,NASDAQ,54.11,10,2,15,12
5230,HYMC,Basic Materials,Other Precious Metals & Mining,NASDAQ,54.1,10,83,12,87
5231,SOPH,Healthcare,Health Information Services,NASDAQ,54.09,10,4,8,1
5232,LYEL,Healthcare,Biotechnology,NASDAQ,54.06,10,23,79,59
5233,VFF,Consumer Defensive,Farm Products,NASDAQ,53.96,10,13,9,9
5234,SYNH,Healthcare,Diagnostics & Research,NASDAQ,53.9,10,7,14,40
5235,AMTI,Healthcare,Biotechnology,NASDAQ,53.84,10,2,0,2
5236,PSFE,Technology,Information Technology Services,NYSE,53.81,10,11,5,13
5237,RZLT,Healthcare,Biotechnology,NASDAQ,53.79,10,6,14,22
5238,OCUL,Healthcare,Biotechnology,NASDAQ,53.64,10,18,88,16
5239,CYRX,Industrials,Integrated Freight & Logistics,NASDAQ,53.61,10,12,29,21
5240,CDXS,Healthcare,Biotechnology,NASDAQ,53.6,10,12,4,9
5241,GMDA,Healthcare,Biotechnology,NASDAQ,53.55,9,19,50,13
5242,ACMR,Technology,Semiconductor Equipment & Materials,NASDAQ,53.54,9,8,28,19
5243,SCPS,Healthcare,Biotechnology,NASDAQ,53.51,9,9,2,2
5244,MRTX,Healthcare,Biotechnology,NASDAQ,53.5,9,38,58,18
5245,XBIO,Healthcare,Biotechnology,NASDAQ,53.47,9,7,15,11
5246,ORGO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,53.47,9,8,4,16
5247,KRNT,Industrials,Specialty Industrial Machinery,NASDAQ,53.44,9,12,4,4
5248,YTEN,Basic Materials,Agricultural Inputs,NASDAQ,53.42,9,33,59,8
5249,GRAY,Healthcare,Biotechnology,NASDAQ,53.31,9,34,32,9
5250,BCLI,Healthcare,Biotechnology,NASDAQ,53.29,9,9,94,51
5251,CNTB,Healthcare,Biotechnology,NASDAQ,53.22,9,6,41,0
5252,STAF,Industrials,Staffing & Employment Services,NASDAQ,53.18,9,6,2,34
5253,EVK,Consumer Cyclical,Apparel Manufacturing,NASDAQ,53.17,9,8,13,21
5254,CVM,Healthcare,Biotechnology,NYSE MKT,53.17,9,21,23,27
5255,SPCB,Industrials,Security & Protection Services,NASDAQ,53.16,9,12,22,8
5256,CMCM,Communication Services,Internet Content & Information,NYSE,53.15,9,3,9,20
5257,ASTS,Communication Services,Telecom Services,NASDAQ,53.15,9,54,78,30
5258,WHLRP,Real Estate,REIT—Retail,NASDAQ,53.14,9,5,6,20
5259,VBIV,Healthcare,Biotechnology,NASDAQ,53.11,9,6,15,7
5260,WLMS,Industrials,Engineering & Construction,NYSE MKT,53.01,9,27,59,16
5261,ELLO,Utilities,Utilities—Renewable,NYSE MKT,53.0,9,19,63,56
5262,TALK,Healthcare,Medical Care Facilities,NASDAQ,52.99,9,9,8,31
5263,WW,Consumer Cyclical,Personal Services,NASDAQ,52.95,9,9,6,11
5264,COCP,Healthcare,Biotechnology,NASDAQ,52.92,9,9,15,18
5265,YELL,Industrials,Trucking,NASDAQ,52.92,9,13,84,9
5266,EXN,Basic Materials,Other Industrial Metals & Mining,NYSE MKT,52.9,9,15,5,9
5267,LEV,Industrials,Farm & Heavy Construction Machinery,NYSE,52.78,9,12,6,9
5268,LGVN,Healthcare,Biotechnology,NASDAQ,52.78,9,22,21,70
5269,QUMU,Technology,Software—Application,NASDAQ,52.67,9,28,8,7
5270,IKNA,Healthcare,Biotechnology,NASDAQ,52.66,9,4,15,6
5271,VACC,Healthcare,Biotechnology,NASDAQ,52.62,9,5,4,40
5272,CETXP,Technology,Software—Infrastructure,NASDAQ,52.61,9,7,10,45
5273,RPD,Technology,Software—Application,NASDAQ,52.55,9,5,9,21
5274,LYL,Financial Services,Credit Services,NASDAQ,52.39,9,10,64,23
5275,AWH,Healthcare,Diagnostics & Research,NASDAQ,52.31,9,6,7,5
5276,SRNE,Healthcare,Biotechnology,NASDAQ,52.31,9,23,17,19
5277,ALGS,Healthcare,Biotechnology,NASDAQ,52.25,9,14,7,1
5278,BFI,Consumer Cyclical,Restaurants,NASDAQ,52.19,9,10,15,18
5279,NYXH,Healthcare,Medical Instruments & Supplies,NASDAQ,52.16,9,7,3,14
5280,NUVB,Healthcare,Biotechnology,NYSE,52.15,9,9,3,17
5281,PHIO,Healthcare,Biotechnology,NASDAQ,52.08,9,12,22,17
5282,BEST,Industrials,Trucking,NYSE,52.05,9,2,3,1
5283,QMCO,Technology,Computer Hardware,NASDAQ,52.02,9,15,11,9
5284,LU,Financial Services,Credit Services,NYSE,52.01,9,5,8,71
5285,WRLD,Financial Services,Credit Services,NASDAQ,52.0,9,9,19,22
5286,JMIA,Consumer Cyclical,Internet Retail,NYSE,51.92,9,10,30,12
5287,ATHE,Healthcare,Biotechnology,NASDAQ,51.89,9,10,23,26
5288,STOK,Healthcare,Biotechnology,NASDAQ,51.86,9,17,56,15
5289,DOGZ,Consumer Defensive,Household & Personal Products,NASDAQ,51.79,9,4,3,30
5290,AIM,Healthcare,Biotechnology,NYSE MKT,51.75,9,13,12,21
5291,VISL,Technology,Communication Equipment,NASDAQ,51.72,9,10,10,9
5292,MTTR,Technology,Software—Application,NASDAQ,51.66,9,11,8,4
5293,HCDIP,Real Estate,Real Estate—Development,NASDAQ,51.66,9,15,29,62
5294,ARLO,Industrials,Security & Protection Services,NYSE,51.62,9,10,21,43
5295,OMER,Healthcare,Biotechnology,NASDAQ,51.58,9,9,55,6
5296,DLA,Consumer Cyclical,Apparel Manufacturing,NYSE MKT,51.52,9,20,9,76
5297,VRM,Consumer Cyclical,Auto & Truck Dealerships,NASDAQ,51.49,9,5,18,0
5298,ABVC,Healthcare,Biotechnology,NASDAQ,51.48,9,14,4,4
5299,OPK,Healthcare,Diagnostics & Research,NASDAQ,51.46,9,12,14,29
5300,CEMI,Healthcare,Diagnostics & Research,NASDAQ,51.4,8,3,4,13
5301,FTCI,Technology,Solar,NASDAQ,51.39,8,13,12,24
5302,TBLT,Industrials,Tools & Accessories,NASDAQ,51.36,8,1,15,0
5303,FORA,Healthcare,Health Information Services,NASDAQ,51.31,8,21,20,17
5304,WIMI,Communication Services,Advertising Agencies,NASDAQ,51.27,8,2,18,25
5305,RDW,Industrials,Aerospace & Defense,NYSE,51.23,8,11,4,9
5306,KUKE,Communication Services,Entertainment,NYSE,51.15,8,2,0,11
5307,LTRPA,Communication Services,Internet Content & Information,NASDAQ,51.13,8,15,51,6
5308,PRCH,Technology,Software—Application,NASDAQ,51.08,8,1,9,1
5309,RMTI,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,51.03,8,5,14,1
5310,MINDP,Technology,Scientific & Technical Instruments,NASDAQ,51.02,8,14,4,43
5311,SKLZ,Communication Services,Electronic Gaming & Multimedia,NYSE,51.0,8,7,4,1
5312,PIRS,Healthcare,Biotechnology,NASDAQ,50.96,8,8,6,15
5313,BKD,Healthcare,Medical Care Facilities,NYSE,50.81,8,41,59,34
5314,MSGM,Communication Services,Electronic Gaming & Multimedia,NASDAQ,50.81,8,34,57,0
5315,VLD,Technology,Computer Hardware,NYSE,50.75,8,12,96,0
5316,AGLE,Healthcare,Biotechnology,NASDAQ,50.72,8,96,2,0
5317,ERYP,Healthcare,Biotechnology,NASDAQ,50.61,8,6,4,10
5318,SIVB,Financial Services,Banks—Regional,NASDAQ,50.55,8,7,18,30
5319,LIQT,Industrials,Pollution & Treatment Controls,NASDAQ,50.55,8,14,6,0
5320,SRAX,Communication Services,Advertising Agencies,NASDAQ,50.41,8,16,10,29
5321,BIGC,Technology,Software—Application,NASDAQ,50.4,8,6,18,14
5322,CTSO,Healthcare,Medical Devices,NASDAQ,50.36,8,15,13,13
5323,CURO,Financial Services,Credit Services,NYSE,50.22,8,5,12,8
5324,RPHM,Healthcare,Biotechnology,NASDAQ,50.22,8,30,93,10
5325,CRIS,Healthcare,Biotechnology,NASDAQ,50.22,8,15,4,1
5326,AMTX,Energy,Oil & Gas Refining & Marketing,NASDAQ,50.01,8,16,49,14
5327,ARBE,Technology,Softwareâ€”Infrastructure,NASDAQ,49.98,8,11,35,31
5328,EQ,Healthcare,Biotechnology,NASDAQ,49.96,8,11,31,8
5329,HOOK,Healthcare,Biotechnology,NASDAQ,49.94,8,23,16,27
5330,APLT,Healthcare,Biotechnology,NASDAQ,49.9,8,7,18,1
5331,PAVM,Healthcare,Medical Devices,NASDAQ,49.86,8,14,22,4
5332,RLYB,Healthcare,Biotechnology,NASDAQ,49.78,8,7,98,40
5333,PHUN,Technology,Software—Application,NASDAQ,49.62,8,18,92,27
5334,AUPH,Healthcare,Biotechnology,NASDAQ,49.61,8,7,7,33
5335,MIND,Technology,Scientific & Technical Instruments,NASDAQ,49.53,8,11,16,19
5336,XPEV,Consumer Cyclical,Auto Manufacturers,NYSE,49.52,8,2,3,60
5337,AZRE,Utilities,Utilities—Renewable,NYSE,49.5,8,7,2,17
5338,PSTV,Healthcare,Biotechnology,NASDAQ,49.48,8,19,18,8
5339,GLMD,Healthcare,Biotechnology,NASDAQ,49.45,8,8,6,1
5340,ICAD,Healthcare,Health Information Services,NASDAQ,49.42,8,7,4,25
5341,VRPX,Healthcare,Biotechnology,NASDAQ,49.39,8,9,10,13
5342,ARMP,Healthcare,Biotechnology,NYSE MKT,49.23,8,20,72,26
5343,KRBP,Healthcare,Biotechnology,NASDAQ,49.22,8,11,6,4
5344,BRFS,Consumer Defensive,Packaged Foods,NYSE,49.17,8,16,44,24
5345,HLF,Consumer Defensive,Packaged Foods,NYSE,49.11,8,13,22,22
5346,ZENV,Technology,Software—Infrastructure,NASDAQ,49.06,8,10,2,4
5347,JOAN,Consumer Cyclical,Specialty Retail,NASDAQ,49.06,8,12,29,30
5348,SHC,Healthcare,Diagnostics & Research,NASDAQ,49.04,8,4,18,63
5349,BNED,Consumer Cyclical,Specialty Retail,NYSE,48.97,8,33,14,12
5350,RIOT,Technology,Software—Application,NASDAQ,48.9,8,8,21,0
5351,VAPO,Healthcare,Medical Devices,NYSE,48.89,8,0,2,0
5352,FUBO,Communication Services,Broadcasting,NYSE,48.73,8,11,31,1
5353,FPH,Real Estate,Real Estate—Development,NYSE,48.72,8,7,12,22
5354,DSGN,Healthcare,Biotechnology,NASDAQ,48.7,8,43,95,63
5355,WWW,Consumer Cyclical,Footwear & Accessories,NYSE,48.58,8,11,26,32
5356,SJ,Communication Services,Broadcasting,NASDAQ,48.52,8,4,33,22
5357,MASS,Healthcare,Medical Devices,NASDAQ,48.51,8,40,39,23
5358,ALIM,Healthcare,Drug Manufacturersâ€”Specialty & Generic,NASDAQ,48.45,7,49,83,66
5359,TWLO,Communication Services,Internet Content & Information,NYSE,48.44,7,8,7,7
5360,SURF,Healthcare,Biotechnology,NASDAQ,48.44,7,9,4,9
5361,DUOT,Technology,Software—Application,NASDAQ,48.38,7,26,31,23
5362,AMRS,Basic Materials,Specialty Chemicals,NASDAQ,48.36,7,14,84,4
5363,RXT,Technology,Software—Infrastructure,NASDAQ,48.31,7,20,9,13
5364,FNKO,Consumer Cyclical,Leisure,NASDAQ,48.31,7,10,91,94
5365,CURV,Consumer Cyclical,Apparel Retail,NYSE,48.25,7,13,27,9
5366,RCM,Healthcare,Health Information Services,NASDAQ,48.19,7,4,55,60
5367,IKT,Healthcare,Biotechnology,NASDAQ,48.15,7,10,32,16
5368,SUNL,Financial Services,Credit Services,NYSE,48.14,7,5,23,25
5369,AMC,Communication Services,Entertainment,NYSE,48.09,7,4,5,10
5370,CMAX,Healthcare,Health Information Services,NASDAQ,48.05,7,38,81,22
5371,ANGI,Communication Services,Internet Content & Information,NASDAQ,47.83,7,5,6,16
5372,COMS,Communication Services,Telecom Services,NASDAQ,47.79,7,2,1,0
5373,CLIR,Industrials,Pollution & Treatment Controls,NASDAQ,47.77,7,12,16,26
5374,COIN,Technology,Software—Application,NASDAQ,47.77,7,11,25,1
5375,GRPN,Communication Services,Internet Content & Information,NASDAQ,47.62,7,14,10,25
5376,BIOC,Healthcare,Diagnostics & Research,NASDAQ,47.6,7,10,5,4
5377,DTEA,Consumer Defensive,Packaged Foods,NASDAQ,47.59,7,3,3,21
5378,UFAB,Consumer Cyclical,Auto Parts,NYSE MKT,47.59,7,15,2,29
5379,SNOA,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,47.56,7,12,29,32
5380,BHG,Healthcare,Healthcare Plans,NYSE,47.5,7,5,9,11
5381,DYAI,Healthcare,Biotechnology,NASDAQ,47.5,7,15,10,45
5382,ITP,Basic Materials,Paper & Paper Products,NYSE MKT,47.5,7,8,2,21
5383,DSS,Industrials,Specialty Business Services,NYSE MKT,47.47,7,9,12,8
5384,PASG,Healthcare,Biotechnology,NASDAQ,47.42,7,11,4,15
5385,CYT,Healthcare,Biotechnology,NASDAQ,47.37,7,11,7,4
5386,KALV,Healthcare,Biotechnology,NASDAQ,47.3,7,5,92,19
5387,CYAD,Healthcare,Biotechnology,NASDAQ,47.24,7,5,21,18
5388,MYMD,Healthcare,Biotechnology,NASDAQ,47.24,7,12,45,13
5389,VLCN,Consumer Cyclical,Auto Manufacturers,NASDAQ,47.24,7,18,91,1
5390,SALM,Communication Services,Broadcasting,NASDAQ,47.24,7,11,16,39
5391,ACHV,Healthcare,Biotechnology,NASDAQ,47.24,7,3,15,30
5392,GTEC,Industrials,Specialty Industrial Machinery,NASDAQ,47.23,7,9,16,22
5393,MRVI,Healthcare,Biotechnology,NASDAQ,47.2,7,10,16,27
5394,OBLG,Technology,Software—Application,NASDAQ,47.19,7,8,3,7
5395,AXDX,Healthcare,Diagnostics & Research,NASDAQ,47.08,7,30,91,7
5396,RDFN,Real Estate,Real Estate Services,NASDAQ,46.99,7,3,6,2
5397,PVBC,Financial Services,Banks—Regional,NASDAQ,46.87,7,23,40,87
5398,ROG,Technology,Electronic Components,NYSE,46.87,7,5,73,94
5399,AEVA,Consumer Cyclical,Auto Parts,NYSE,46.85,7,8,8,18
5400,MDNA,Healthcare,Biotechnology,NASDAQ,46.79,7,9,25,18
5401,XGN,Healthcare,Diagnostics & Research,NASDAQ,46.68,7,4,13,15
5402,DBD,Technology,Software—Application,NYSE,46.53,7,11,22,2
5403,YVR,Communication Services,Electronic Gaming & Multimedia,NASDAQ,46.24,7,9,10,7
5404,OMIC,Healthcare,Medical Instruments & Supplies,NASDAQ,46.23,7,10,11,5
5405,SLGG,Communication Services,Electronic Gaming & Multimedia,NASDAQ,46.21,7,6,7,6
5406,SHPW,Industrials,Specialty Industrial Machinery,NYSE,46.1,7,5,2,2
5407,HCTI,Healthcare,Health Information Services,NASDAQ,46.06,7,0,1,22
5408,AUVI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,46.0,7,13,10,32
5409,SPPI,Healthcare,Biotechnology,NASDAQ,46.0,7,7,74,13
5410,CTLT,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,45.96,7,7,26,67
5411,AQB,Consumer Defensive,Farm Products,NASDAQ,45.85,7,7,6,21
5412,SQFT,Real Estate,REIT—Diversified,NASDAQ,45.83,7,4,6,65
5413,AHPI,Healthcare,Medical Devices,NASDAQ,45.83,7,10,11,8
5414,AXLA,Healthcare,Biotechnology,NASDAQ,45.73,7,7,80,24
5415,SNCR,Technology,Software—Application,NASDAQ,45.69,7,11,30,19
